input_text,target_text
There's a pizza shop with three pizzas. A customer buys 1 pizza from the pizzeria. How many pizzas does the pizzeria have?,A pizzeria has 3 pizzas. A customer buys 1 pizza from the pizzeria. How many pizzas does the pizzeria have?
A pizzeria has 3 pizzas. The customer orders 1 pizza at the pizzeria. How many pizzas does the pizzeria have?,A pizzeria has 3 pizzas. A customer buys 1 pizza from the pizzeria. How many pizzas does the pizzeria have?
A pizzeria has 3 pizzas. A customer buys 1 pizza from the pizzeria. How many pizzas do you order in a pizzeria?,A pizzeria has 3 pizzas. A customer buys 1 pizza from the pizzeria. How many pizzas does the pizzeria have?
There's a pizza shop with three pizzas. The customer orders 1 pizza at the pizzeria. How many pizzas do you order in a pizzeria?,A pizzeria has 3 pizzas. A customer buys 1 pizza from the pizzeria. How many pizzas does the pizzeria have?
A pizzeria has 3 pizzas. A customer buys 1 pizza from the pizzeria. How many pizzas does the pizzeria have?,A pizzeria has 3 pizzas. A customer buys 1 pizza from the pizzeria. How many pizzas does the pizzeria have?
There are 15 toys inside the house. A friend steals 3 toys from the boy. How many toys does the boy have?,A boy has 15 toys. A friend steals 3 toys from the boy. How many toys does the boy have?
A boy has 15 toys. He stole 3 of the boys toys. How many toys does the boy have?,A boy has 15 toys. A friend steals 3 toys from the boy. How many toys does the boy have?
A boy has 15 toys. A friend steals 3 toys from the boy. How many toys do little boys have?,A boy has 15 toys. A friend steals 3 toys from the boy. How many toys does the boy have?
There are 15 toys inside the house. He stole 3 of the boys toys. How many toys do little boys have?,A boy has 15 toys. A friend steals 3 toys from the boy. How many toys does the boy have?
A boy has 15 toys. A friend steals 3 toys from the boy. How many toys does the boy have?,A boy has 15 toys. A friend steals 3 toys from the boy. How many toys does the boy have?
There's a store with 20 shirts on the counter. The store sells 5 shirts. How many shirts does the store have?,A store has 20 shirts. The store sells 5 shirts. How many shirts does the store have?
A store has 20 shirts. There are 5 shirts in the shop. How many shirts does the store have?,A store has 20 shirts. The store sells 5 shirts. How many shirts does the store have?
A store has 20 shirts. The store sells 5 shirts. Can you list how many shirt shirts you have?,A store has 20 shirts. The store sells 5 shirts. How many shirts does the store have?
There's a store with 20 shirts on the counter. There are 5 shirts in the shop. Can you list how many shirt shirts you have?,A store has 20 shirts. The store sells 5 shirts. How many shirts does the store have?
A store has 20 shirts. The store sells 5 shirts. How many shirts does the store have?,A store has 20 shirts. The store sells 5 shirts. How many shirts does the store have?
There are 13 species in an aquarium. The aquarium loses 2 fish. How many fish does the aquarium have?,An aquarium has 13 fish. The aquarium loses 2 fish. How many fish does the aquarium have?
An aquarium has 13 fish. 2 fish have disappeared from the aquarium. How many fish does the aquarium have?,An aquarium has 13 fish. The aquarium loses 2 fish. How many fish does the aquarium have?
An aquarium has 13 fish. The aquarium loses 2 fish. How many fish are in an aquarium?,An aquarium has 13 fish. The aquarium loses 2 fish. How many fish does the aquarium have?
There are 13 species in an aquarium. 2 fish have disappeared from the aquarium. How many fish are in an aquarium?,An aquarium has 13 fish. The aquarium loses 2 fish. How many fish does the aquarium have?
An aquarium has 13 fish. The aquarium loses 2 fish. How many fish does the aquarium have?,An aquarium has 13 fish. The aquarium loses 2 fish. How many fish does the aquarium have?
A guy has 20 euro. He loses 10 euros. How many euros does the man have?,A man has 20 euros. He loses 10 euros. How many euros does the man have?
A man has 20 euros. He's losing 10 euros. How many euros does the man have?,A man has 20 euros. He loses 10 euros. How many euros does the man have?
A man has 20 euros. He loses 10 euros. How much money does a man have?,A man has 20 euros. He loses 10 euros. How many euros does the man have?
A guy has 20 euro. He's losing 10 euros. How much money does a man have?,A man has 20 euros. He loses 10 euros. How many euros does the man have?
A man has 20 euros. He loses 10 euros. How many euros does the man have?,A man has 20 euros. He loses 10 euros. How many euros does the man have?
A dog can have two birds. 1 bird flees from the dog. How many birds does the dog have?,A dog has 2 birds. 1 bird flees from the dog. How many birds does the dog have?
A dog has 2 birds. One bird escapes from the dog. How many birds does the dog have?,A dog has 2 birds. 1 bird flees from the dog. How many birds does the dog have?
A dog has 2 birds. 1 bird flees from the dog. How many birds a dog can have?,A dog has 2 birds. 1 bird flees from the dog. How many birds does the dog have?
A dog can have two birds. One bird escapes from the dog. How many birds a dog can have?,A dog has 2 birds. 1 bird flees from the dog. How many birds does the dog have?
A dog has 2 birds. 1 bird flees from the dog. How many birds does the dog have?,A dog has 2 birds. 1 bird flees from the dog. How many birds does the dog have?
A landlord has 10 houses. The landlord sells 2 houses. How many houses does the landlord have?,A landlord has 10 houses. The landlord sells 2 houses. How many houses does the landlord have?
A landlord has 10 houses. The landlord wants to sell two houses. How many houses does the landlord have?,A landlord has 10 houses. The landlord sells 2 houses. How many houses does the landlord have?
A landlord has 10 houses. The landlord sells 2 houses. Can you list the many houses in the estate that the landlord own?,A landlord has 10 houses. The landlord sells 2 houses. How many houses does the landlord have?
A landlord has 10 houses. The landlord wants to sell two houses. Can you list the many houses in the estate that the landlord own?,A landlord has 10 houses. The landlord sells 2 houses. How many houses does the landlord have?
A landlord has 10 houses. The landlord sells 2 houses. How many houses does the landlord have?,A landlord has 10 houses. The landlord sells 2 houses. How many houses does the landlord have?
She has 15 dollars in her account. She loses 5 dollars. How many dollars does she have?,A woman has 15 dollars. She loses 5 dollars. How many dollars does she have?
A woman has 15 dollars. She lost five bucks. How many dollars does she have?,A woman has 15 dollars. She loses 5 dollars. How many dollars does she have?
A woman has 15 dollars. She loses 5 dollars. How much money do she have?,A woman has 15 dollars. She loses 5 dollars. How many dollars does she have?
She has 15 dollars in her account. She lost five bucks. How much money do she have?,A woman has 15 dollars. She loses 5 dollars. How many dollars does she have?
A woman has 15 dollars. She loses 5 dollars. How many dollars does she have?,A woman has 15 dollars. She loses 5 dollars. How many dollars does she have?
Man has 1000 ants in his body. He sells 213 ants. How many ants does he have?,A man has 1000 ants. He sells 213 ants. How many ants does he have?
A man has 1000 ants. He sold him 213 ants. How many ants does he have?,A man has 1000 ants. He sells 213 ants. How many ants does he have?
A man has 1000 ants. He sells 213 ants. How many ants are there?,A man has 1000 ants. He sells 213 ants. How many ants does he have?
Man has 1000 ants in his body. He sold him 213 ants. How many ants are there?,A man has 1000 ants. He sells 213 ants. How many ants does he have?
A man has 1000 ants. He sells 213 ants. How many ants does he have?,A man has 1000 ants. He sells 213 ants. How many ants does he have?
He's had 1200 bitcoins. The investor sells 444 bitcoin. How many bitcoin does the investor have?,An investor has 1200 bitcoin. The investor sells 444 bitcoin. How many bitcoin does the investor have?
An investor has 1200 bitcoin. The investor sold 444 bitcoins to the investors. How many bitcoin does the investor have?,An investor has 1200 bitcoin. The investor sells 444 bitcoin. How many bitcoin does the investor have?
An investor has 1200 bitcoin. The investor sells 444 bitcoin. How much bitcoin do you think investors need?,An investor has 1200 bitcoin. The investor sells 444 bitcoin. How many bitcoin does the investor have?
He's had 1200 bitcoins. The investor sold 444 bitcoins to the investors. How much bitcoin do you think investors need?,An investor has 1200 bitcoin. The investor sells 444 bitcoin. How many bitcoin does the investor have?
An investor has 1200 bitcoin. The investor sells 444 bitcoin. How many bitcoin does the investor have?,An investor has 1200 bitcoin. The investor sells 444 bitcoin. How many bitcoin does the investor have?
A trader owns 1500 shares. The trader sells 1200 stocks. How many stocks does the trader have?,A trader has 1500 stocks. The trader sells 1200 stocks. How many stocks does the trader have?
A trader has 1500 stocks. He sells to investors 1200 shares. How many stocks does the trader have?,A trader has 1500 stocks. The trader sells 1200 stocks. How many stocks does the trader have?
A trader has 1500 stocks. The trader sells 1200 stocks. How many stocks should a trader own?,A trader has 1500 stocks. The trader sells 1200 stocks. How many stocks does the trader have?
A trader owns 1500 shares. He sells to investors 1200 shares. How many stocks should a trader own?,A trader has 1500 stocks. The trader sells 1200 stocks. How many stocks does the trader have?
A trader has 1500 stocks. The trader sells 1200 stocks. How many stocks does the trader have?,A trader has 1500 stocks. The trader sells 1200 stocks. How many stocks does the trader have?
A big company has 2211 planes. The company sells 555 airplanes. How many airplanes does the company have?,A big company has 2211 airplanes. The company sells 555 airplanes. How many airplanes does the company have?
A big company has 2211 airplanes. The company sells 555 planes. How many airplanes does the company have?,A big company has 2211 airplanes. The company sells 555 airplanes. How many airplanes does the company have?
A big company has 2211 airplanes. The company sells 555 airplanes. Can you list the number of boeing planes?,A big company has 2211 airplanes. The company sells 555 airplanes. How many airplanes does the company have?
A big company has 2211 planes. The company sells 555 planes. Can you list the number of boeing planes?,A big company has 2211 airplanes. The company sells 555 airplanes. How many airplanes does the company have?
A big company has 2211 airplanes. The company sells 555 airplanes. How many airplanes does the company have?,A big company has 2211 airplanes. The company sells 555 airplanes. How many airplanes does the company have?
I have 30 pencils in my room. The teacher gives 2 pencils to a girl. The teacher gives 3 pencils to a boy. How many pencils does the teacher have?,A teacher has 30 pencils. The teacher gives 2 pencils to a girl. The teacher gives 3 pencils to a boy. How many pencils does the teacher have?
A teacher has 30 pencils. The teacher gives her two pencils and a pair of pencils. The teacher gives 3 pencils to a boy. How many pencils does the teacher have?,A teacher has 30 pencils. The teacher gives 2 pencils to a girl. The teacher gives 3 pencils to a boy. How many pencils does the teacher have?
A teacher has 30 pencils. The teacher gives 2 pencils to a girl. The teacher gives him three pencils. How many pencils does the teacher have?,A teacher has 30 pencils. The teacher gives 2 pencils to a girl. The teacher gives 3 pencils to a boy. How many pencils does the teacher have?
A teacher has 30 pencils. The teacher gives 2 pencils to a girl. The teacher gives 3 pencils to a boy. Does your teacher have a pencil?,A teacher has 30 pencils. The teacher gives 2 pencils to a girl. The teacher gives 3 pencils to a boy. How many pencils does the teacher have?
I have 30 pencils in my room. The teacher gives her two pencils and a pair of pencils. The teacher gives him three pencils. Does your teacher have a pencil?,A teacher has 30 pencils. The teacher gives 2 pencils to a girl. The teacher gives 3 pencils to a boy. How many pencils does the teacher have?
A teacher has 30 pencils. The teacher gives 2 pencils to a girl. The teacher gives 3 pencils to a boy. How many pencils does the teacher have?,A teacher has 30 pencils. The teacher gives 2 pencils to a girl. The teacher gives 3 pencils to a boy. How many pencils does the teacher have?
Mom is having 10 cookies. The mother gives 3 cookies to a son. The mother gives 6 cookies to a daughter. How many cookies does the mother have?,A mother has 10 cookies. The mother gives 3 cookies to a son. The mother gives 6 cookies to a daughter. How many cookies does the mother have?
A mother has 10 cookies. The mother gives him three cookies. The mother gives 6 cookies to a daughter. How many cookies does the mother have?,A mother has 10 cookies. The mother gives 3 cookies to a son. The mother gives 6 cookies to a daughter. How many cookies does the mother have?
A mother has 10 cookies. The mother gives 3 cookies to a son. Mother gets six cookies for her daughter. How many cookies does the mother have?,A mother has 10 cookies. The mother gives 3 cookies to a son. The mother gives 6 cookies to a daughter. How many cookies does the mother have?
A mother has 10 cookies. The mother gives 3 cookies to a son. The mother gives 6 cookies to a daughter. How many cookies is it?,A mother has 10 cookies. The mother gives 3 cookies to a son. The mother gives 6 cookies to a daughter. How many cookies does the mother have?
Mom is having 10 cookies. The mother gives him three cookies. Mother gets six cookies for her daughter. How many cookies is it?,A mother has 10 cookies. The mother gives 3 cookies to a son. The mother gives 6 cookies to a daughter. How many cookies does the mother have?
A mother has 10 cookies. The mother gives 3 cookies to a son. The mother gives 6 cookies to a daughter. How many cookies does the mother have?,A mother has 10 cookies. The mother gives 3 cookies to a son. The mother gives 6 cookies to a daughter. How many cookies does the mother have?
I've seen a woman carrying 25 coins. The girl gives 6 coins to a friend. The girl gives 12 coins to a mother. How many coins does the girl have?,A girl has 25 coins. The girl gives 6 coins to a friend. The girl gives 12 coins to a mother. How many coins does the girl have?
A girl has 25 coins. She gives her friend six coins. The girl gives 12 coins to a mother. How many coins does the girl have?,A girl has 25 coins. The girl gives 6 coins to a friend. The girl gives 12 coins to a mother. How many coins does the girl have?
A girl has 25 coins. The girl gives 6 coins to a friend. She gave her mother 12 coins. How many coins does the girl have?,A girl has 25 coins. The girl gives 6 coins to a friend. The girl gives 12 coins to a mother. How many coins does the girl have?
A girl has 25 coins. The girl gives 6 coins to a friend. The girl gives 12 coins to a mother. How many coins do women have?,A girl has 25 coins. The girl gives 6 coins to a friend. The girl gives 12 coins to a mother. How many coins does the girl have?
I've seen a woman carrying 25 coins. She gives her friend six coins. She gave her mother 12 coins. How many coins do women have?,A girl has 25 coins. The girl gives 6 coins to a friend. The girl gives 12 coins to a mother. How many coins does the girl have?
A girl has 25 coins. The girl gives 6 coins to a friend. The girl gives 12 coins to a mother. How many coins does the girl have?,A girl has 25 coins. The girl gives 6 coins to a friend. The girl gives 12 coins to a mother. How many coins does the girl have?
The boy had 25 books. The boy gives 3 books to a friend. The boy gives 9 books to a teacher. How many books does the boy have?,A boy has 25 books. The boy gives 3 books to a friend. The boy gives 9 books to a teacher. How many books does the boy have?
A boy has 25 books. The boy gives three books to the friend. The boy gives 9 books to a teacher. How many books does the boy have?,A boy has 25 books. The boy gives 3 books to a friend. The boy gives 9 books to a teacher. How many books does the boy have?
A boy has 25 books. The boy gives 3 books to a friend. The boy gives his teacher nine books. How many books does the boy have?,A boy has 25 books. The boy gives 3 books to a friend. The boy gives 9 books to a teacher. How many books does the boy have?
A boy has 25 books. The boy gives 3 books to a friend. The boy gives 9 books to a teacher. Does the boy have books?,A boy has 25 books. The boy gives 3 books to a friend. The boy gives 9 books to a teacher. How many books does the boy have?
The boy had 25 books. The boy gives three books to the friend. The boy gives his teacher nine books. Does the boy have books?,A boy has 25 books. The boy gives 3 books to a friend. The boy gives 9 books to a teacher. How many books does the boy have?
A boy has 25 books. The boy gives 3 books to a friend. The boy gives 9 books to a teacher. How many books does the boy have?,A boy has 25 books. The boy gives 3 books to a friend. The boy gives 9 books to a teacher. How many books does the boy have?
There's a boy around. There is a girl. A man has 4 pieces. If he has 2 pieces then the girl gets 1 piece from the man and the boy gets 1 piece from the man. How many pieces does the boy have?,There is a boy. There is a girl. A man has 4 pieces. If he has 2 pieces then the girl gets 1 piece from the man and the boy gets 1 piece from the man. How many pieces does the boy have?
There is a boy. The girl is there. A man has 4 pieces. If he has 2 pieces then the girl gets 1 piece from the man and the boy gets 1 piece from the man. How many pieces does the boy have?,There is a boy. There is a girl. A man has 4 pieces. If he has 2 pieces then the girl gets 1 piece from the man and the boy gets 1 piece from the man. How many pieces does the boy have?
There is a boy. There is a girl. A man got four bits of it. If he has 2 pieces then the girl gets 1 piece from the man and the boy gets 1 piece from the man. How many pieces does the boy have?,There is a boy. There is a girl. A man has 4 pieces. If he has 2 pieces then the girl gets 1 piece from the man and the boy gets 1 piece from the man. How many pieces does the boy have?
There is a boy. There is a girl. A man has 4 pieces. If the man gives two pieces then the girl receives one piece from the man and the boy receives one piece from the man. How many pieces does the boy have?,There is a boy. There is a girl. A man has 4 pieces. If he has 2 pieces then the girl gets 1 piece from the man and the boy gets 1 piece from the man. How many pieces does the boy have?
There is a boy. There is a girl. A man has 4 pieces. If he has 2 pieces then the girl gets 1 piece from the man and the boy gets 1 piece from the man. Does the boy have very many pieces?,There is a boy. There is a girl. A man has 4 pieces. If he has 2 pieces then the girl gets 1 piece from the man and the boy gets 1 piece from the man. How many pieces does the boy have?
There's a boy around. The girl is there. A man got four bits of it. If the man gives two pieces then the girl receives one piece from the man and the boy receives one piece from the man. Does the boy have very many pieces?,There is a boy. There is a girl. A man has 4 pieces. If he has 2 pieces then the girl gets 1 piece from the man and the boy gets 1 piece from the man. How many pieces does the boy have?
There is a boy. There is a girl. A man has 4 pieces. If he has 2 pieces then the girl gets 1 piece from the man and the boy gets 1 piece from the man. How many pieces does the boy have?,There is a boy. There is a girl. A man has 4 pieces. If he has 2 pieces then the girl gets 1 piece from the man and the boy gets 1 piece from the man. How many pieces does the boy have?
He's here. There is a woman. A bread has 24 slices. If a bread has 2 slices then the man gets 1 slice of the bread and the woman gets 1 slice of the bread. How many slices does the woman have?,There is a man. There is a woman. A bread has 24 slices. If a bread has 2 slices then the man gets 1 slice of the bread and the woman gets 1 slice of the bread. How many slices does the woman have?
There is a man. She's here. A bread has 24 slices. If a bread has 2 slices then the man gets 1 slice of the bread and the woman gets 1 slice of the bread. How many slices does the woman have?,There is a man. There is a woman. A bread has 24 slices. If a bread has 2 slices then the man gets 1 slice of the bread and the woman gets 1 slice of the bread. How many slices does the woman have?
There is a man. There is a woman. The bread is divided into 24 slices. If a bread has 2 slices then the man gets 1 slice of the bread and the woman gets 1 slice of the bread. How many slices does the woman have?,There is a man. There is a woman. A bread has 24 slices. If a bread has 2 slices then the man gets 1 slice of the bread and the woman gets 1 slice of the bread. How many slices does the woman have?
There is a man. There is a woman. A bread has 24 slices. If a loaf of bread has 2 slices then a man has 1 slice of bread and a woman has 1 slice of bread. How many slices does the woman have?,There is a man. There is a woman. A bread has 24 slices. If a bread has 2 slices then the man gets 1 slice of the bread and the woman gets 1 slice of the bread. How many slices does the woman have?
There is a man. There is a woman. A bread has 24 slices. If a bread has 2 slices then the man gets 1 slice of the bread and the woman gets 1 slice of the bread. How many of them do women actually have?,There is a man. There is a woman. A bread has 24 slices. If a bread has 2 slices then the man gets 1 slice of the bread and the woman gets 1 slice of the bread. How many slices does the woman have?
He's here. She's here. The bread is divided into 24 slices. If a loaf of bread has 2 slices then a man has 1 slice of bread and a woman has 1 slice of bread. How many of them do women actually have?,There is a man. There is a woman. A bread has 24 slices. If a bread has 2 slices then the man gets 1 slice of the bread and the woman gets 1 slice of the bread. How many slices does the woman have?
There is a man. There is a woman. A bread has 24 slices. If a bread has 2 slices then the man gets 1 slice of the bread and the woman gets 1 slice of the bread. How many slices does the woman have?,There is a man. There is a woman. A bread has 24 slices. If a bread has 2 slices then the man gets 1 slice of the bread and the woman gets 1 slice of the bread. How many slices does the woman have?
I saw mom here. There is a father. A bottle has 6 glasses. If a bottle has 2 glasses then the father gets 1 glass from the bottle and the mother gets 1 glass from the bottle. How many glasses does the mother have?,There is a mother. There is a father. A bottle has 6 glasses. If a bottle has 2 glasses then the father gets 1 glass from the bottle and the mother gets 1 glass from the bottle. How many glasses does the mother have?
There is a mother. There's a father in this room. A bottle has 6 glasses. If a bottle has 2 glasses then the father gets 1 glass from the bottle and the mother gets 1 glass from the bottle. How many glasses does the mother have?,There is a mother. There is a father. A bottle has 6 glasses. If a bottle has 2 glasses then the father gets 1 glass from the bottle and the mother gets 1 glass from the bottle. How many glasses does the mother have?
There is a mother. There is a father. A bottle can hold six glasses. If a bottle has 2 glasses then the father gets 1 glass from the bottle and the mother gets 1 glass from the bottle. How many glasses does the mother have?,There is a mother. There is a father. A bottle has 6 glasses. If a bottle has 2 glasses then the father gets 1 glass from the bottle and the mother gets 1 glass from the bottle. How many glasses does the mother have?
There is a mother. There is a father. A bottle has 6 glasses. If a bottle has two glasses the father gets 1 glass from the bottle and the mother gets 1 glass from the bottle. How many glasses does the mother have?,There is a mother. There is a father. A bottle has 6 glasses. If a bottle has 2 glasses then the father gets 1 glass from the bottle and the mother gets 1 glass from the bottle. How many glasses does the mother have?
There is a mother. There is a father. A bottle has 6 glasses. If a bottle has 2 glasses then the father gets 1 glass from the bottle and the mother gets 1 glass from the bottle. My mom has eyewear?,There is a mother. There is a father. A bottle has 6 glasses. If a bottle has 2 glasses then the father gets 1 glass from the bottle and the mother gets 1 glass from the bottle. How many glasses does the mother have?
I saw mom here. There's a father in this room. A bottle can hold six glasses. If a bottle has two glasses the father gets 1 glass from the bottle and the mother gets 1 glass from the bottle. My mom has eyewear?,There is a mother. There is a father. A bottle has 6 glasses. If a bottle has 2 glasses then the father gets 1 glass from the bottle and the mother gets 1 glass from the bottle. How many glasses does the mother have?
There is a mother. There is a father. A bottle has 6 glasses. If a bottle has 2 glasses then the father gets 1 glass from the bottle and the mother gets 1 glass from the bottle. How many glasses does the mother have?,There is a mother. There is a father. A bottle has 6 glasses. If a bottle has 2 glasses then the father gets 1 glass from the bottle and the mother gets 1 glass from the bottle. How many glasses does the mother have?
The boyfriend is on the island. There is a girlfriend. A wallet has 100 euros. If the wallet has 2 euros then the boyfriend gets 1 euro from the wallet and the girlfriend gets 1 euro from the wallet. How many euros does the boyfriend have?,There is a boyfriend. There is a girlfriend. A wallet has 100 euros. If the wallet has 2 euros then the boyfriend gets 1 euro from the wallet and the girlfriend gets 1 euro from the wallet. How many euros does the boyfriend have?
There is a boyfriend. There's also a girlfriend. A wallet has 100 euros. If the wallet has 2 euros then the boyfriend gets 1 euro from the wallet and the girlfriend gets 1 euro from the wallet. How many euros does the boyfriend have?,There is a boyfriend. There is a girlfriend. A wallet has 100 euros. If the wallet has 2 euros then the boyfriend gets 1 euro from the wallet and the girlfriend gets 1 euro from the wallet. How many euros does the boyfriend have?
There is a boyfriend. There is a girlfriend. I have 100 euros in my purse. If the wallet has 2 euros then the boyfriend gets 1 euro from the wallet and the girlfriend gets 1 euro from the wallet. How many euros does the boyfriend have?,There is a boyfriend. There is a girlfriend. A wallet has 100 euros. If the wallet has 2 euros then the boyfriend gets 1 euro from the wallet and the girlfriend gets 1 euro from the wallet. How many euros does the boyfriend have?
There is a boyfriend. There is a girlfriend. A wallet has 100 euros. If the wallet has 2 euros the boyfriend gets 1 euro from the wallet and the girlfriend gets 1 euro from the wallet. How many euros does the boyfriend have?,There is a boyfriend. There is a girlfriend. A wallet has 100 euros. If the wallet has 2 euros then the boyfriend gets 1 euro from the wallet and the girlfriend gets 1 euro from the wallet. How many euros does the boyfriend have?
There is a boyfriend. There is a girlfriend. A wallet has 100 euros. If the wallet has 2 euros then the boyfriend gets 1 euro from the wallet and the girlfriend gets 1 euro from the wallet. Does the boyfriend have a lot of euros?,There is a boyfriend. There is a girlfriend. A wallet has 100 euros. If the wallet has 2 euros then the boyfriend gets 1 euro from the wallet and the girlfriend gets 1 euro from the wallet. How many euros does the boyfriend have?
The boyfriend is on the island. There's also a girlfriend. I have 100 euros in my purse. If the wallet has 2 euros the boyfriend gets 1 euro from the wallet and the girlfriend gets 1 euro from the wallet. Does the boyfriend have a lot of euros?,There is a boyfriend. There is a girlfriend. A wallet has 100 euros. If the wallet has 2 euros then the boyfriend gets 1 euro from the wallet and the girlfriend gets 1 euro from the wallet. How many euros does the boyfriend have?
There is a boyfriend. There is a girlfriend. A wallet has 100 euros. If the wallet has 2 euros then the boyfriend gets 1 euro from the wallet and the girlfriend gets 1 euro from the wallet. How many euros does the boyfriend have?,There is a boyfriend. There is a girlfriend. A wallet has 100 euros. If the wallet has 2 euros then the boyfriend gets 1 euro from the wallet and the girlfriend gets 1 euro from the wallet. How many euros does the boyfriend have?
He has 10 tickets for the game. If he has 5 tickets then he gets a ride. How many rides does he get?,A man has 10 tickets. If he has 5 tickets then he gets a ride. How many rides does he get?
A man has 10 tickets. If he has five tickets he will get a ride. How many rides does he get?,A man has 10 tickets. If he has 5 tickets then he gets a ride. How many rides does he get?
A man has 10 tickets. If he has 5 tickets then he gets a ride. How many rides does he get?,A man has 10 tickets. If he has 5 tickets then he gets a ride. How many rides does he get?
He has 10 tickets for the game. If he has five tickets he will get a ride. How many rides does he get?,A man has 10 tickets. If he has 5 tickets then he gets a ride. How many rides does he get?
A man has 10 tickets. If he has 5 tickets then he gets a ride. How many rides does he get?,A man has 10 tickets. If he has 5 tickets then he gets a ride. How many rides does he get?
There are 100 students in one school. If it has 25 students then it gets a class. How many classes does the school have?,A school has 100 students. If it has 25 students then it gets a class. How many classes does the school have?
A school has 100 students. It has 25 students - it has a class of 25. How many classes does the school have?,A school has 100 students. If it has 25 students then it gets a class. How many classes does the school have?
A school has 100 students. If it has 25 students then it gets a class. Do you have any information about the number of classes in your school?,A school has 100 students. If it has 25 students then it gets a class. How many classes does the school have?
There are 100 students in one school. It has 25 students - it has a class of 25. Do you have any information about the number of classes in your school?,A school has 100 students. If it has 25 students then it gets a class. How many classes does the school have?
A school has 100 students. If it has 25 students then it gets a class. How many classes does the school have?,A school has 100 students. If it has 25 students then it gets a class. How many classes does the school have?
There are 100 vouchers. If she has 20 coupons then she has 1 plate. How many plates does she get?,A woman has 100 coupons. If she has 20 coupons then she has 1 plate. How many plates does she get?
A woman has 100 coupons. There's 20 coupons. How many plates does she get?,A woman has 100 coupons. If she has 20 coupons then she has 1 plate. How many plates does she get?
A woman has 100 coupons. If she has 20 coupons then she has 1 plate. How many plates?,A woman has 100 coupons. If she has 20 coupons then she has 1 plate. How many plates does she get?
There are 100 vouchers. There's 20 coupons. How many plates?,A woman has 100 coupons. If she has 20 coupons then she has 1 plate. How many plates does she get?
A woman has 100 coupons. If she has 20 coupons then she has 1 plate. How many plates does she get?,A woman has 100 coupons. If she has 20 coupons then she has 1 plate. How many plates does she get?
He worked 48 weeks a month. If he works 4 weeks then he has 1 free day. How many free days does the boy have?,A boy works 48 weeks. If he works 4 weeks then he has 1 free day. How many free days does the boy have?
A boy works 48 weeks. If he works for four weeks then he has one day to work. How many free days does the boy have?,A boy works 48 weeks. If he works 4 weeks then he has 1 free day. How many free days does the boy have?
A boy works 48 weeks. If he works 4 weeks then he has 1 free day. How many days are there for boys?,A boy works 48 weeks. If he works 4 weeks then he has 1 free day. How many free days does the boy have?
He worked 48 weeks a month. If he works for four weeks then he has one day to work. How many days are there for boys?,A boy works 48 weeks. If he works 4 weeks then he has 1 free day. How many free days does the boy have?
A boy works 48 weeks. If he works 4 weeks then he has 1 free day. How many free days does the boy have?,A boy works 48 weeks. If he works 4 weeks then he has 1 free day. How many free days does the boy have?
A guy has 1000. If the man has at least 50 euros then he buys a laptop. How many laptops does the man buy?,A man has 1000 euros. If the man has at least 50 euros then he buys a laptop. How many laptops does the man buy?
A man has 1000 euros. If a man has 50 euros he can buy his own computer. How many laptops does the man buy?,A man has 1000 euros. If the man has at least 50 euros then he buys a laptop. How many laptops does the man buy?
A man has 1000 euros. If the man has at least 50 euros then he buys a laptop. Do guys buy laptops?,A man has 1000 euros. If the man has at least 50 euros then he buys a laptop. How many laptops does the man buy?
A guy has 1000. If a man has 50 euros he can buy his own computer. Do guys buy laptops?,A man has 1000 euros. If the man has at least 50 euros then he buys a laptop. How many laptops does the man buy?
A man has 1000 euros. If the man has at least 50 euros then he buys a laptop. How many laptops does the man buy?,A man has 1000 euros. If the man has at least 50 euros then he buys a laptop. How many laptops does the man buy?
There's 12 eggs. If she has 2 eggs then she bakes a cake. How many cakes does the woman bake?,A woman has 12 eggs. If she has 2 eggs then she bakes a cake. How many cakes does the woman bake?
A woman has 12 eggs. If she has two eggs then she bakes a cake. How many cakes does the woman bake?,A woman has 12 eggs. If she has 2 eggs then she bakes a cake. How many cakes does the woman bake?
A woman has 12 eggs. If she has 2 eggs then she bakes a cake. How many cakes do women bake?,A woman has 12 eggs. If she has 2 eggs then she bakes a cake. How many cakes does the woman bake?
There's 12 eggs. If she has two eggs then she bakes a cake. How many cakes do women bake?,A woman has 12 eggs. If she has 2 eggs then she bakes a cake. How many cakes does the woman bake?
A woman has 12 eggs. If she has 2 eggs then she bakes a cake. How many cakes does the woman bake?,A woman has 12 eggs. If she has 2 eggs then she bakes a cake. How many cakes does the woman bake?
Runners can run for up to 60 minutes. If the athlete runs 10 minutes then the athlete runs 3 laps. How many laps does the athlete run?,An athlete runs 60 minutes. If the athlete runs 10 minutes then the athlete runs 3 laps. How many laps does the athlete run?
An athlete runs 60 minutes. Athletes can run 3 laps if they are running for 10 minutes. How many laps does the athlete run?,An athlete runs 60 minutes. If the athlete runs 10 minutes then the athlete runs 3 laps. How many laps does the athlete run?
An athlete runs 60 minutes. If the athlete runs 10 minutes then the athlete runs 3 laps. Does the athlete run a lap?,An athlete runs 60 minutes. If the athlete runs 10 minutes then the athlete runs 3 laps. How many laps does the athlete run?
Runners can run for up to 60 minutes. Athletes can run 3 laps if they are running for 10 minutes. Does the athlete run a lap?,An athlete runs 60 minutes. If the athlete runs 10 minutes then the athlete runs 3 laps. How many laps does the athlete run?
