input_text,target_text
A school has 15 classes. Each class has 25 students. Each student has two legs. Each leg has 1 shoe. How many shoes does a school have?,A school has 15 classes. Each class has 25 students. Each student has 2 legs. Each leg has 1 shoe. How many shoes does a school have?
A school has 15 classes. Each class has 25 students. Each student has 2 legs. Each leg has its own shoe. How many shoes does a school have?,A school has 15 classes. Each class has 25 students. Each student has 2 legs. Each leg has 1 shoe. How many shoes does a school have?
A school has 15 classes. Each class has 25 students. Each student has 2 legs. Each leg has 1 shoe. Can you list the number of school shoes you wear?,A school has 15 classes. Each class has 25 students. Each student has 2 legs. Each leg has 1 shoe. How many shoes does a school have?
There are 15 students in the school. There are 25 students in every class. Each student has two legs. Each leg has its own shoe. Can you list the number of school shoes you wear?,A school has 15 classes. Each class has 25 students. Each student has 2 legs. Each leg has 1 shoe. How many shoes does a school have?
A school has 15 classes. Each class has 25 students. Each student has 2 legs. Each leg has 1 shoe. How many shoes does a school have?,A school has 15 classes. Each class has 25 students. Each student has 2 legs. Each leg has 1 shoe. How many shoes does a school have?
In this village there are 50 streets. Each street has 15 houses. Each house has 5 beds. Each bed has 1 pillow. How many pillows does a village have?,A village has 50 streets. Each street has 15 houses. Each house has 5 beds. Each bed has 1 pillow. How many pillows does a village have?
A village has 50 streets. There are 15 houses on each street. Each house has 5 beds. Each bed has 1 pillow. How many pillows does a village have?,A village has 50 streets. Each street has 15 houses. Each house has 5 beds. Each bed has 1 pillow. How many pillows does a village have?
A village has 50 streets. Each street has 15 houses. Each house has five bedrooms. Each bed has 1 pillow. How many pillows does a village have?,A village has 50 streets. Each street has 15 houses. Each house has 5 beds. Each bed has 1 pillow. How many pillows does a village have?
A village has 50 streets. Each street has 15 houses. Each house has 5 beds. There's a pillow on each bed. How many pillows does a village have?,A village has 50 streets. Each street has 15 houses. Each house has 5 beds. Each bed has 1 pillow. How many pillows does a village have?
A village has 50 streets. Each street has 15 houses. Each house has 5 beds. Each bed has 1 pillow. How many pillows does a village have?,A village has 50 streets. Each street has 15 houses. Each house has 5 beds. Each bed has 1 pillow. How many pillows does a village have?
In this village there are 50 streets. There are 15 houses on each street. Each house has five bedrooms. There's a pillow on each bed. How many pillows does a village have?,A village has 50 streets. Each street has 15 houses. Each house has 5 beds. Each bed has 1 pillow. How many pillows does a village have?
A village has 50 streets. Each street has 15 houses. Each house has 5 beds. Each bed has 1 pillow. How many pillows does a village have?,A village has 50 streets. Each street has 15 houses. Each house has 5 beds. Each bed has 1 pillow. How many pillows does a village have?
Here's the library. It has 235 books. A man takes 12 books from the library. A girl gives 10 books to the library. How many books does the library have?,There is a library. It has 235 books. A man takes 12 books from the library. A girl gives 10 books to the library. How many books does the library have?
There is a library. The library has 235 books. A man takes 12 books from the library. A girl gives 10 books to the library. How many books does the library have?,There is a library. It has 235 books. A man takes 12 books from the library. A girl gives 10 books to the library. How many books does the library have?
There is a library. It has 235 books. A man takes 12 books from the library. A girl gives 10 books to the library. How many books does the library have?,There is a library. It has 235 books. A man takes 12 books from the library. A girl gives 10 books to the library. How many books does the library have?
There is a library. It has 235 books. A man takes 12 books from the library. A young girl sends 10 books to her library. How many books does the library have?,There is a library. It has 235 books. A man takes 12 books from the library. A girl gives 10 books to the library. How many books does the library have?
There is a library. It has 235 books. A man takes 12 books from the library. A girl gives 10 books to the library. How many books are in libraries?,There is a library. It has 235 books. A man takes 12 books from the library. A girl gives 10 books to the library. How many books does the library have?
Here's the library. The library has 235 books. A man takes 12 books from the library. A young girl sends 10 books to her library. How many books are in libraries?,There is a library. It has 235 books. A man takes 12 books from the library. A girl gives 10 books to the library. How many books does the library have?
There is a library. It has 235 books. A man takes 12 books from the library. A girl gives 10 books to the library. How many books does the library have?,There is a library. It has 235 books. A man takes 12 books from the library. A girl gives 10 books to the library. How many books does the library have?
A boy got a piggy bank. It has 10 dollars. The boy takes 2 dollars from the piggybank. A mother gives the piggybank 3 dollars. How many dollars does the piggybank have?,A boy has a piggybank. It has 10 dollars. The boy takes 2 dollars from the piggybank. A mother gives the piggybank 3 dollars. How many dollars does the piggybank have?
A boy has a piggybank. They have a currency of ten dollars. The boy takes 2 dollars from the piggybank. A mother gives the piggybank 3 dollars. How many dollars does the piggybank have?,A boy has a piggybank. It has 10 dollars. The boy takes 2 dollars from the piggybank. A mother gives the piggybank 3 dollars. How many dollars does the piggybank have?
A boy has a piggybank. It has 10 dollars. He took two dollars out of the bank. A mother gives the piggybank 3 dollars. How many dollars does the piggybank have?,A boy has a piggybank. It has 10 dollars. The boy takes 2 dollars from the piggybank. A mother gives the piggybank 3 dollars. How many dollars does the piggybank have?
A boy has a piggybank. It has 10 dollars. The boy takes 2 dollars from the piggybank. A mother in the bank gave him three dollars. How many dollars does the piggybank have?,A boy has a piggybank. It has 10 dollars. The boy takes 2 dollars from the piggybank. A mother gives the piggybank 3 dollars. How many dollars does the piggybank have?
A boy has a piggybank. It has 10 dollars. The boy takes 2 dollars from the piggybank. A mother gives the piggybank 3 dollars. How many dollars does a pity bank account hold?,A boy has a piggybank. It has 10 dollars. The boy takes 2 dollars from the piggybank. A mother gives the piggybank 3 dollars. How many dollars does the piggybank have?
A boy got a piggy bank. They have a currency of ten dollars. He took two dollars out of the bank. A mother in the bank gave him three dollars. How many dollars does a pity bank account hold?,A boy has a piggybank. It has 10 dollars. The boy takes 2 dollars from the piggybank. A mother gives the piggybank 3 dollars. How many dollars does the piggybank have?
A boy has a piggybank. It has 10 dollars. The boy takes 2 dollars from the piggybank. A mother gives the piggybank 3 dollars. How many dollars does the piggybank have?,A boy has a piggybank. It has 10 dollars. The boy takes 2 dollars from the piggybank. A mother gives the piggybank 3 dollars. How many dollars does the piggybank have?
There's a bowl there. It has 3 bananas. A child takes 1 banana from the bowl. A father gives 5 bananas to the bowl. How many bananas does the bowl have?,There is a bowl. It has 3 bananas. A child takes 1 banana from the bowl. A father gives 5 bananas to the bowl. How many bananas does the bowl have?
There is a bowl. The banana contains three bananas. A child takes 1 banana from the bowl. A father gives 5 bananas to the bowl. How many bananas does the bowl have?,There is a bowl. It has 3 bananas. A child takes 1 banana from the bowl. A father gives 5 bananas to the bowl. How many bananas does the bowl have?
There is a bowl. It has 3 bananas. A boy took one banana. A father gives 5 bananas to the bowl. How many bananas does the bowl have?,There is a bowl. It has 3 bananas. A child takes 1 banana from the bowl. A father gives 5 bananas to the bowl. How many bananas does the bowl have?
There is a bowl. It has 3 bananas. A child takes 1 banana from the bowl. The father brings 5 bananas to the bowl. How many bananas does the bowl have?,There is a bowl. It has 3 bananas. A child takes 1 banana from the bowl. A father gives 5 bananas to the bowl. How many bananas does the bowl have?
There is a bowl. It has 3 bananas. A child takes 1 banana from the bowl. A father gives 5 bananas to the bowl. How many bananas do bananas have?,There is a bowl. It has 3 bananas. A child takes 1 banana from the bowl. A father gives 5 bananas to the bowl. How many bananas does the bowl have?
There's a bowl there. The banana contains three bananas. A boy took one banana. The father brings 5 bananas to the bowl. How many bananas do bananas have?,There is a bowl. It has 3 bananas. A child takes 1 banana from the bowl. A father gives 5 bananas to the bowl. How many bananas does the bowl have?
There is a bowl. It has 3 bananas. A child takes 1 banana from the bowl. A father gives 5 bananas to the bowl. How many bananas does the bowl have?,There is a bowl. It has 3 bananas. A child takes 1 banana from the bowl. A father gives 5 bananas to the bowl. How many bananas does the bowl have?
There's a container there. It has 8 eggs. A man takes 2 eggs from the box. A woman puts 3 eggs in the box. How many eggs does the box have?,There is a box. It has 8 eggs. A man takes 2 eggs from the box. A woman puts 3 eggs in the box. How many eggs does the box have?
There is a box. It consists of eight eggs. A man takes 2 eggs from the box. A woman puts 3 eggs in the box. How many eggs does the box have?,There is a box. It has 8 eggs. A man takes 2 eggs from the box. A woman puts 3 eggs in the box. How many eggs does the box have?
There is a box. It has 8 eggs. A man takes 2 eggs. A woman puts 3 eggs in the box. How many eggs does the box have?,There is a box. It has 8 eggs. A man takes 2 eggs from the box. A woman puts 3 eggs in the box. How many eggs does the box have?
There is a box. It has 8 eggs. A man takes 2 eggs from the box. There are three eggs. How many eggs does the box have?,There is a box. It has 8 eggs. A man takes 2 eggs from the box. A woman puts 3 eggs in the box. How many eggs does the box have?
There is a box. It has 8 eggs. A man takes 2 eggs from the box. A woman puts 3 eggs in the box. Do you have eggs in a set of boxes?,There is a box. It has 8 eggs. A man takes 2 eggs from the box. A woman puts 3 eggs in the box. How many eggs does the box have?
There's a container there. It consists of eight eggs. A man takes 2 eggs. There are three eggs. Do you have eggs in a set of boxes?,There is a box. It has 8 eggs. A man takes 2 eggs from the box. A woman puts 3 eggs in the box. How many eggs does the box have?
There is a box. It has 8 eggs. A man takes 2 eggs from the box. A woman puts 3 eggs in the box. How many eggs does the box have?,There is a box. It has 8 eggs. A man takes 2 eggs from the box. A woman puts 3 eggs in the box. How many eggs does the box have?
A girl has 2 bags of marbles in each bag. A man has 2 bags with 3 marbles in each bag. The man loses 1 marble and the girl finds the marble. How many marbles does the girl have?,A girl has 2 bags with 2 marbles in each bag. A man has 2 bags with 3 marbles in each bag. The man loses 1 marble and the girl finds the marble. How many marbles does the girl have?
A girl has 2 bags with 2 marbles in each bag. A man's bag contains three marbles. The man loses 1 marble and the girl finds the marble. How many marbles does the girl have?,A girl has 2 bags with 2 marbles in each bag. A man has 2 bags with 3 marbles in each bag. The man loses 1 marble and the girl finds the marble. How many marbles does the girl have?
A girl has 2 bags with 2 marbles in each bag. A man has 2 bags with 3 marbles in each bag. The man loses his marble and the girl finds it. How many marbles does the girl have?,A girl has 2 bags with 2 marbles in each bag. A man has 2 bags with 3 marbles in each bag. The man loses 1 marble and the girl finds the marble. How many marbles does the girl have?
A girl has 2 bags with 2 marbles in each bag. A man has 2 bags with 3 marbles in each bag. The man loses 1 marble and the girl finds the marble. She possesses the marble?,A girl has 2 bags with 2 marbles in each bag. A man has 2 bags with 3 marbles in each bag. The man loses 1 marble and the girl finds the marble. How many marbles does the girl have?
A girl has 2 bags of marbles in each bag. A man's bag contains three marbles. The man loses his marble and the girl finds it. She possesses the marble?,A girl has 2 bags with 2 marbles in each bag. A man has 2 bags with 3 marbles in each bag. The man loses 1 marble and the girl finds the marble. How many marbles does the girl have?
A girl has 2 bags with 2 marbles in each bag. A man has 2 bags with 3 marbles in each bag. The man loses 1 marble and the girl finds the marble. How many marbles does the girl have?,A girl has 2 bags with 2 marbles in each bag. A man has 2 bags with 3 marbles in each bag. The man loses 1 marble and the girl finds the marble. How many marbles does the girl have?
A man has two pockets with three coins inside each pocket. A girl has 3 pockets with 2 coins in each pocket. The girl loses 2 coins and the man finds 2 coins. How many coins does the man have?,A man has 2 pockets with 3 coins in each pocket. A girl has 3 pockets with 2 coins in each pocket. The girl loses 2 coins and the man finds 2 coins. How many coins does the man have?
A man has 2 pockets with 3 coins in each pocket. A girl has three pockets with two coins in each pocket. The girl loses 2 coins and the man finds 2 coins. How many coins does the man have?,A man has 2 pockets with 3 coins in each pocket. A girl has 3 pockets with 2 coins in each pocket. The girl loses 2 coins and the man finds 2 coins. How many coins does the man have?
A man has 2 pockets with 3 coins in each pocket. A girl has 3 pockets with 2 coins in each pocket. The girl lost two gold coins and the man found two gold coins. How many coins does the man have?,A man has 2 pockets with 3 coins in each pocket. A girl has 3 pockets with 2 coins in each pocket. The girl loses 2 coins and the man finds 2 coins. How many coins does the man have?
A man has 2 pockets with 3 coins in each pocket. A girl has 3 pockets with 2 coins in each pocket. The girl loses 2 coins and the man finds 2 coins. How much money do men have?,A man has 2 pockets with 3 coins in each pocket. A girl has 3 pockets with 2 coins in each pocket. The girl loses 2 coins and the man finds 2 coins. How many coins does the man have?
A man has two pockets with three coins inside each pocket. A girl has three pockets with two coins in each pocket. The girl lost two gold coins and the man found two gold coins. How much money do men have?,A man has 2 pockets with 3 coins in each pocket. A girl has 3 pockets with 2 coins in each pocket. The girl loses 2 coins and the man finds 2 coins. How many coins does the man have?
A man has 2 pockets with 3 coins in each pocket. A girl has 3 pockets with 2 coins in each pocket. The girl loses 2 coins and the man finds 2 coins. How many coins does the man have?,A man has 2 pockets with 3 coins in each pocket. A girl has 3 pockets with 2 coins in each pocket. The girl loses 2 coins and the man finds 2 coins. How many coins does the man have?
The teacher has 3 cups in each of them and 5 pens. A student has 2 cups with 7 pens in each cup. The student loses 3 pens and the teacher finds 3 pens. How many pens does the teacher have?,A teacher has 3 cups with 5 pens in each cup. A student has 2 cups with 7 pens in each cup. The student loses 3 pens and the teacher finds 3 pens. How many pens does the teacher have?
A teacher has 3 cups with 5 pens in each cup. A student has two cups with 7 pens in each. The student loses 3 pens and the teacher finds 3 pens. How many pens does the teacher have?,A teacher has 3 cups with 5 pens in each cup. A student has 2 cups with 7 pens in each cup. The student loses 3 pens and the teacher finds 3 pens. How many pens does the teacher have?
A teacher has 3 cups with 5 pens in each cup. A student has 2 cups with 7 pens in each cup. The student lost three pens and the teacher found three. How many pens does the teacher have?,A teacher has 3 cups with 5 pens in each cup. A student has 2 cups with 7 pens in each cup. The student loses 3 pens and the teacher finds 3 pens. How many pens does the teacher have?
A teacher has 3 cups with 5 pens in each cup. A student has 2 cups with 7 pens in each cup. The student loses 3 pens and the teacher finds 3 pens. Do you have more than one pen?,A teacher has 3 cups with 5 pens in each cup. A student has 2 cups with 7 pens in each cup. The student loses 3 pens and the teacher finds 3 pens. How many pens does the teacher have?
The teacher has 3 cups in each of them and 5 pens. A student has two cups with 7 pens in each. The student lost three pens and the teacher found three. Do you have more than one pen?,A teacher has 3 cups with 5 pens in each cup. A student has 2 cups with 7 pens in each cup. The student loses 3 pens and the teacher finds 3 pens. How many pens does the teacher have?
A teacher has 3 cups with 5 pens in each cup. A student has 2 cups with 7 pens in each cup. The student loses 3 pens and the teacher finds 3 pens. How many pens does the teacher have?,A teacher has 3 cups with 5 pens in each cup. A student has 2 cups with 7 pens in each cup. The student loses 3 pens and the teacher finds 3 pens. How many pens does the teacher have?
A bunny has two holes and there are 8 carrots inside each hole. A child has 2 pockets with 2 carrots in each pocket. The child loses 1 carrot and the rabbit finds the carrot. How many carrot does the rabbit have?,A rabbit has 2 holes with 8 carrots in each hole. A child has 2 pockets with 2 carrots in each pocket. The child loses 1 carrot and the rabbit finds the carrot. How many carrot does the rabbit have?
A rabbit has 2 holes with 8 carrots in each hole. A child has two pockets and two carrots each. The child loses 1 carrot and the rabbit finds the carrot. How many carrot does the rabbit have?,A rabbit has 2 holes with 8 carrots in each hole. A child has 2 pockets with 2 carrots in each pocket. The child loses 1 carrot and the rabbit finds the carrot. How many carrot does the rabbit have?
A rabbit has 2 holes with 8 carrots in each hole. A child has 2 pockets with 2 carrots in each pocket. The child loses a carrot and the rabbit is found. How many carrot does the rabbit have?,A rabbit has 2 holes with 8 carrots in each hole. A child has 2 pockets with 2 carrots in each pocket. The child loses 1 carrot and the rabbit finds the carrot. How many carrot does the rabbit have?
A rabbit has 2 holes with 8 carrots in each hole. A child has 2 pockets with 2 carrots in each pocket. The child loses 1 carrot and the rabbit finds the carrot. How much carrots do rabbits actually have?,A rabbit has 2 holes with 8 carrots in each hole. A child has 2 pockets with 2 carrots in each pocket. The child loses 1 carrot and the rabbit finds the carrot. How many carrot does the rabbit have?
A bunny has two holes and there are 8 carrots inside each hole. A child has two pockets and two carrots each. The child loses a carrot and the rabbit is found. How much carrots do rabbits actually have?,A rabbit has 2 holes with 8 carrots in each hole. A child has 2 pockets with 2 carrots in each pocket. The child loses 1 carrot and the rabbit finds the carrot. How many carrot does the rabbit have?
A rabbit has 2 holes with 8 carrots in each hole. A child has 2 pockets with 2 carrots in each pocket. The child loses 1 carrot and the rabbit finds the carrot. How many carrot does the rabbit have?,A rabbit has 2 holes with 8 carrots in each hole. A child has 2 pockets with 2 carrots in each pocket. The child loses 1 carrot and the rabbit finds the carrot. How many carrot does the rabbit have?
There are two chalkboards. If there is a chalkboard then it needs 2 chalks. How many chalks do the chalkboards need?,There are 2 chalkboards. If there is a chalkboard then it needs 2 chalks. How many chalks do the chalkboards need?
There are 2 chalkboards. Two chalkboards will be needed. How many chalks do the chalkboards need?,There are 2 chalkboards. If there is a chalkboard then it needs 2 chalks. How many chalks do the chalkboards need?
There are 2 chalkboards. If there is a chalkboard then it needs 2 chalks. Can you list the number of chalkboards?,There are 2 chalkboards. If there is a chalkboard then it needs 2 chalks. How many chalks do the chalkboards need?
There are two chalkboards. Two chalkboards will be needed. Can you list the number of chalkboards?,There are 2 chalkboards. If there is a chalkboard then it needs 2 chalks. How many chalks do the chalkboards need?
There are 2 chalkboards. If there is a chalkboard then it needs 2 chalks. How many chalks do the chalkboards need?,There are 2 chalkboards. If there is a chalkboard then it needs 2 chalks. How many chalks do the chalkboards need?
It has five wheels. If there is a car then it needs 4 wheels. How many wheels do the cars need?,There are 5 cars. If there is a car then it needs 4 wheels. How many wheels do the cars need?
There are 5 cars. The car must have four wheels. How many wheels do the cars need?,There are 5 cars. If there is a car then it needs 4 wheels. How many wheels do the cars need?
There are 5 cars. If there is a car then it needs 4 wheels. How do i find the wheels of my car?,There are 5 cars. If there is a car then it needs 4 wheels. How many wheels do the cars need?
It has five wheels. The car must have four wheels. How do i find the wheels of my car?,There are 5 cars. If there is a car then it needs 4 wheels. How many wheels do the cars need?
There are 5 cars. If there is a car then it needs 4 wheels. How many wheels do the cars need?,There are 5 cars. If there is a car then it needs 4 wheels. How many wheels do the cars need?
There are five children. If there is a child then the child needs 2 shoes. How many shoes do the children need?,There are 5 children. If there is a child then the child needs 2 shoes. How many shoes do the children need?
There are 5 children. A child needs two pairs of shoes. How many shoes do the children need?,There are 5 children. If there is a child then the child needs 2 shoes. How many shoes do the children need?
There are 5 children. If there is a child then the child needs 2 shoes. Can you list the shoes that a child needs?,There are 5 children. If there is a child then the child needs 2 shoes. How many shoes do the children need?
There are five children. A child needs two pairs of shoes. Can you list the shoes that a child needs?,There are 5 children. If there is a child then the child needs 2 shoes. How many shoes do the children need?
There are 5 children. If there is a child then the child needs 2 shoes. How many shoes do the children need?,There are 5 children. If there is a child then the child needs 2 shoes. How many shoes do the children need?
There are five. If there is a table then it needs 4 chairs. How many chairs do the tables need?,There are 5 tables. If there is a table then it needs 4 chairs. How many chairs do the tables need?
There are 5 tables. The table should have four seats. How many chairs do the tables need?,There are 5 tables. If there is a table then it needs 4 chairs. How many chairs do the tables need?
There are 5 tables. If there is a table then it needs 4 chairs. Can you list the chairs for the table?,There are 5 tables. If there is a table then it needs 4 chairs. How many chairs do the tables need?
There are five. The table should have four seats. Can you list the chairs for the table?,There are 5 tables. If there is a table then it needs 4 chairs. How many chairs do the tables need?
There are 5 tables. If there is a table then it needs 4 chairs. How many chairs do the tables need?,There are 5 tables. If there is a table then it needs 4 chairs. How many chairs do the tables need?
There's 3 chalkboards inside the building. Each chalkboard has 2 chalks. A man removes 1 chalk from every chalkboard. How many chalks do the chalkboards have?,There are 3 chalkboards. Each chalkboard has 2 chalks. A man removes 1 chalk from every chalkboard. How many chalks do the chalkboards have?
There are 3 chalkboards. Each piece of chalk has 2 pieces of chalk each. A man removes 1 chalk from every chalkboard. How many chalks do the chalkboards have?,There are 3 chalkboards. Each chalkboard has 2 chalks. A man removes 1 chalk from every chalkboard. How many chalks do the chalkboards have?
There are 3 chalkboards. Each chalkboard has 2 chalks. A man is removing 1 chalk from the board. How many chalks do the chalkboards have?,There are 3 chalkboards. Each chalkboard has 2 chalks. A man removes 1 chalk from every chalkboard. How many chalks do the chalkboards have?
There are 3 chalkboards. Each chalkboard has 2 chalks. A man removes 1 chalk from every chalkboard. How many chalks are there?,There are 3 chalkboards. Each chalkboard has 2 chalks. A man removes 1 chalk from every chalkboard. How many chalks do the chalkboards have?
There's 3 chalkboards inside the building. Each piece of chalk has 2 pieces of chalk each. A man is removing 1 chalk from the board. How many chalks are there?,There are 3 chalkboards. Each chalkboard has 2 chalks. A man removes 1 chalk from every chalkboard. How many chalks do the chalkboards have?
There are 3 chalkboards. Each chalkboard has 2 chalks. A man removes 1 chalk from every chalkboard. How many chalks do the chalkboards have?,There are 3 chalkboards. Each chalkboard has 2 chalks. A man removes 1 chalk from every chalkboard. How many chalks do the chalkboards have?
The car is made of five wheels. Each car has 4 wheels. A man removes 2 wheels from every car. How many wheels do the cars have?,There are 5 cars. Each car has 4 wheels. A man removes 2 wheels from every car. How many wheels do the cars have?
There are 5 cars. In every car there are four wheels. A man removes 2 wheels from every car. How many wheels do the cars have?,There are 5 cars. Each car has 4 wheels. A man removes 2 wheels from every car. How many wheels do the cars have?
There are 5 cars. Each car has 4 wheels. Every car has two wheels. How many wheels do the cars have?,There are 5 cars. Each car has 4 wheels. A man removes 2 wheels from every car. How many wheels do the cars have?
There are 5 cars. Each car has 4 wheels. A man removes 2 wheels from every car. Can you list the wheel numbers?,There are 5 cars. Each car has 4 wheels. A man removes 2 wheels from every car. How many wheels do the cars have?
The car is made of five wheels. In every car there are four wheels. Every car has two wheels. Can you list the wheel numbers?,There are 5 cars. Each car has 4 wheels. A man removes 2 wheels from every car. How many wheels do the cars have?
There are 5 cars. Each car has 4 wheels. A man removes 2 wheels from every car. How many wheels do the cars have?,There are 5 cars. Each car has 4 wheels. A man removes 2 wheels from every car. How many wheels do the cars have?
There are two different species of spiders. Each spider has 8 legs. A child removes 3 legs from every spider. How many legs do the spiders have?,There are 2 spiders. Each spider has 8 legs. A child removes 3 legs from every spider. How many legs do the spiders have?
There are 2 spiders. Each spider has 8 legs. A child removes 3 legs from every spider. How many legs do the spiders have?,There are 2 spiders. Each spider has 8 legs. A child removes 3 legs from every spider. How many legs do the spiders have?
There are 2 spiders. Each spider has 8 legs. Every time a kid steps out of the spider he removes its three legs. How many legs do the spiders have?,There are 2 spiders. Each spider has 8 legs. A child removes 3 legs from every spider. How many legs do the spiders have?
There are 2 spiders. Each spider has 8 legs. A child removes 3 legs from every spider. Do spiders have legs?,There are 2 spiders. Each spider has 8 legs. A child removes 3 legs from every spider. How many legs do the spiders have?
There are two different species of spiders. Each spider has 8 legs. Every time a kid steps out of the spider he removes its three legs. Do spiders have legs?,There are 2 spiders. Each spider has 8 legs. A child removes 3 legs from every spider. How many legs do the spiders have?
There are 2 spiders. Each spider has 8 legs. A child removes 3 legs from every spider. How many legs do the spiders have?,There are 2 spiders. Each spider has 8 legs. A child removes 3 legs from every spider. How many legs do the spiders have?
In this area there are five trees. Each tree has 10 branches. A farmer removes 2 branches from every tree. How many branches do the trees have?,There are 5 trees. Each tree has 10 branches. A farmer removes 2 branches from every tree. How many branches do the trees have?
There are 5 trees. The tree has 10 branches. A farmer removes 2 branches from every tree. How many branches do the trees have?,There are 5 trees. Each tree has 10 branches. A farmer removes 2 branches from every tree. How many branches do the trees have?
There are 5 trees. Each tree has 10 branches. A farmer will remove 2 branches from his tree annually. How many branches do the trees have?,There are 5 trees. Each tree has 10 branches. A farmer removes 2 branches from every tree. How many branches do the trees have?
There are 5 trees. Each tree has 10 branches. A farmer removes 2 branches from every tree. Can you list the branches in a tree?,There are 5 trees. Each tree has 10 branches. A farmer removes 2 branches from every tree. How many branches do the trees have?
In this area there are five trees. The tree has 10 branches. A farmer will remove 2 branches from his tree annually. Can you list the branches in a tree?,There are 5 trees. Each tree has 10 branches. A farmer removes 2 branches from every tree. How many branches do the trees have?
There are 5 trees. Each tree has 10 branches. A farmer removes 2 branches from every tree. How many branches do the trees have?,There are 5 trees. Each tree has 10 branches. A farmer removes 2 branches from every tree. How many branches do the trees have?
A man had 3 apples. A woman gave 4 apples to the man. How many apples did the man have?,A man has 3 apples. A woman gives 4 apples to the man. How many apples does the man have?
A woman had 1 ball. A man gave 9 balls to the woman. How many balls did the woman have?,A woman has 1 ball. A man gives 9 balls to the woman. How many balls does the woman have?
A boy had 8 bananas. A girl gave 1 banana to the boy. How many bananas did the boy have?,A boy has 8 bananas. A girl gives 1 banana to the boy. How many bananas does the boy have?
A girl had 3 melons. A boy gave 6 melons to the girl. How many melons did the girl have?,A girl has 3 melons. A boy gives 6 melons to the girl. How many melons does the girl have?
A restaurant had 175 normal chairs and 20 junior chairs. How many chairs did the restaurant have?,A restaurant has 175 normal chairs and 20 junior chairs. How many chairs does the restaurant have?
A store had 375 black shirts and 40 white shirts. How many shirts did the store have?,A store has 375 black shirts and 40 white shirts. How many shirts does the store have?
A club had 100 dutch players and 110 belgian players. How many players did the club have?,A club has 100 dutch players and 110 belgian players. How many players does the club have?
A school had 50 male students and 90 female students. How many students did the school have?,A school has 50 male students and 90 female students. How many students does the school have?
A man had 320 brown cookies and 270 white cookies. How many cookies did the man have?,A man has 320 brown cookies and 270 white cookies. How many cookies does the man have?
A city had 400 old houses and 50 new houses. How many houses did the city have?,A city has 400 old houses and 50 new houses. How many houses does the city have?
A zoo had 123 brown animals and 55 white animals. How many animals did the zoo have?,A zoo has 123 brown animals and 55 white animals. How many animals does the zoo have?
A game had 200 male characters and 200 female characters. How many characters did the game have?,A game has 200 male characters and 200 female characters. How many characters does the game have?
A man had 2 books. He got 2 books from a library. The man got 4 books from a friend. How many books did the man have?,A man has 2 books. He gets 2 books from a library. The man gets 4 books from a friend. How many books does the man have?
A woman had 2 pillows. She got 2 pillows from a store. The woman got 2 pillows from a friend. How many pillows did the woman have?,A woman has 2 pillows. She gets 2 pillows from a store. The woman gets 2 pillows from a friend. How many pillows does the woman have?
A kid had 4 toys. The kid got 8 toys from a organization. The kid got 3 toys from a mother. How many toys did the kid have?,A kid has 4 toys. The kid gets 8 toys from a organization. The kid gets 3 toys from a mother. How many toys does the kid have?
A businessman had 2 cars. The businessman got 1 car from a business. The businessman got 3 cars from a partner. How many cars did the businessman have?,A businessman has 2 cars. The businessman gets 1 car from a business. The businessman gets 3 cars from a partner. How many cars does the businessman have?
A pizzeria had 3 pizzas. A customer bought 1 pizza from the pizzeria. How many pizzas did the pizzeria have?,A pizzeria has 3 pizzas. A customer buys 1 pizza from the pizzeria. How many pizzas does the pizzeria have?
A boy had 15 toys. A friend stole 3 toys. How many toys did the boy have?,A boy has 15 toys. A friend steals 3 toys. How many toys does the boy have?
A store had 20 shirts. The store sold 5 shirts. How many shirts did the store have?,A store has 20 shirts. The store sells 5 shirts. How many shirts does the store have?
A aquarium had 13 fish. 2 fish died. How many fish did the aquarium have?,A aquarium has 13 fish. 2 fish die. How many fish does the aquarium have?
A man had 20 euros. He lost 10 euros. How many euros did the man have?,A man has 20 euros. He loses 10 euros. How many euros does the man have?
A dog had 2 birds. 1 bird flew from the dog. How many birds did the dog have?,A dog has 2 birds. 1 bird flees from the dog. How many birds does the dog have?
A landlord had 10 houses. The landlord sold 2 houses. How many houses did the landlord have?,A landlord has 10 houses. The landlord sells 2 houses. How many houses does the landlord have?
A woman had 15 dollars. She lost 5 dollars. How many dollars did she have?,A woman has 15 dollars. She loses 5 dollars. How many dollars does she have?
A man had 1000 ants. He sold 213 ants. How many ants did he have?,A man has 1000 ants. He sells 213 ants. How many ants does he have?
An investor had 1200 bitcoin. The investor sold 444 bitcoin. How many bitcoin did the investor have?,An investor has 1200 bitcoin. The investor sells 444 bitcoin. How many bitcoin does the investor have?
A trader had 1500 stocks. The trader sold 1200 stocks. How many stocks did the trader have?,A trader has 1500 stocks. The trader sells 1200 stocks. How many stocks does the trader have?
A big company had 2211 airplanes. The company sold 555 airplanes. How many airplanes did the company have?,A big company has 2211 airplanes. The company sells 555 airplanes. How many airplanes does the company have?
A teacher had 30 pencils. The teacher gave 2 pencils to a girl. The teacher gave 3 pencils to a boy. How many pencils did the teacher have?,A teacher has 30 pencils. The teacher gives 2 pencils to a girl. The teacher gives 3 pencils to a boy. How many pencils does the teacher have?
A mother had 10 cookies. The mother gave 3 cookies to a son. The mother gave 6 cookies to a daughter. How many cookies did the mother have?,A mother has 10 cookies. The mother gives 3 cookies to a son. The mother gives 6 cookies to a daughter. How many cookies does the mother have?
